order_number,customer_id,product_id,order_date,units,sale_price,currency,order_mode,updated_at
2394,2287,7,05/28/2025,3,83.89,USD,NEW,2026-02-06 22:12:47
2395,765,8,02/20/2025,9,21.71,EUR,NEW,2026-02-06 22:12:47
2396,2037,8,01/13/2026,10,88.75,EUR,NEW,2026-02-06 22:12:47
2397,1922,2,01/14/2026,2,85.63,INR,NEW,2026-02-06 22:12:47
2398,733,4,07/01/2025,4,75.19,CAD,NEW,2026-02-06 22:12:47
2399,1957,10,08/25/2025,6,98.55,CAD,NEW,2026-02-06 22:12:47
2400,2922,10,03/26/2025,6,12.30,INR,NEW,2026-02-06 22:12:47
2401,2668,10,08/15/2025,4,98.76,INR,NEW,2026-02-06 22:12:47
2402,1554,8,02/22/2025,4,42.07,INR,NEW,2026-02-06 22:12:47
2403,1916,1,10/29/2025,9,45.59,CAD,NEW,2026-02-06 22:12:47
2404,2072,6,04/21/2025,1,74.80,USD,NEW,2026-02-06 22:12:47
2405,884,10,02/23/2025,5,58.85,CAD,NEW,2026-02-06 22:12:47
2406,1887,6,04/21/2025,1,20.44,CAD,NEW,2026-02-06 22:12:47
2407,483,2,01/26/2025,10,53.63,CAD,NEW,2026-02-06 22:12:47
2408,2559,2,06/11/2025,1,4.68,EUR,NEW,2026-02-06 22:12:47
2409,2106,4,07/09/2025,2,70.41,USD,NEW,2026-02-06 22:12:47
2410,1020,1,11/15/2025,2,95.63,CAD,NEW,2026-02-06 22:12:47
2411,1612,5,01/23/2025,1,76.57,INR,NEW,2026-02-06 22:12:47
2412,2320,8,06/08/2025,7,79.31,INR,NEW,2026-02-06 22:12:47
2413,488,10,01/12/2025,8,15.35,INR,NEW,2026-02-06 22:12:47
2414,1103,7,10/25/2025,4,13.09,CAD,NEW,2026-02-06 22:12:47
2415,1712,6,02/09/2025,8,11.60,INR,NEW,2026-02-06 22:12:47
2416,1448,9,08/31/2025,7,2.68,USD,NEW,2026-02-06 22:12:47
2417,1571,4,08/26/2025,7,28.49,CAD,NEW,2026-02-06 22:12:47
2418,2796,1,08/17/2025,3,39.04,USD,NEW,2026-02-06 22:12:47
2419,2923,3,05/30/2025,1,15.98,EUR,NEW,2026-02-06 22:12:47
2420,2036,1,03/13/2025,2,61.64,USD,NEW,2026-02-06 22:12:47
2421,637,4,02/06/2025,6,50.20,CAD,NEW,2026-02-06 22:12:47
2422,1396,2,05/11/2025,8,36.07,INR,NEW,2026-02-06 22:12:47
2423,2790,2,10/21/2025,3,79.60,CAD,NEW,2026-02-06 22:12:47
2424,1171,4,04/07/2025,1,50.05,EUR,NEW,2026-02-06 22:12:47
2425,1304,2,10/21/2025,1,40.45,CAD,NEW,2026-02-06 22:12:47
2426,1507,2,02/28/2025,6,97.75,EUR,NEW,2026-02-06 22:12:47
2427,355,6,07/10/2025,9,88.71,USD,NEW,2026-02-06 22:12:47
2428,1126,5,06/10/2025,1,83.71,INR,NEW,2026-02-06 22:12:47
2429,2356,7,03/18/2025,6,0.64,EUR,NEW,2026-02-06 22:12:47
2430,302,8,01/04/2026,8,5.93,USD,NEW,2026-02-06 22:12:47
2431,2175,9,12/19/2025,4,89.92,USD,NEW,2026-02-06 22:12:47
2432,682,2,07/31/2025,2,59.86,INR,NEW,2026-02-06 22:12:47
2433,1230,9,08/08/2025,6,9.20,EUR,NEW,2026-02-06 22:12:47
2434,200,1,06/25/2025,6,78.44,EUR,NEW,2026-02-06 22:12:47
2435,1935,9,03/06/2025,10,71.29,EUR,NEW,2026-02-06 22:12:47
2436,720,5,11/21/2025,7,4.65,CAD,NEW,2026-02-06 22:12:47
2437,2223,8,10/16/2025,5,92.11,EUR,NEW,2026-02-06 22:12:47
2438,1226,3,10/24/2025,3,93.31,CAD,NEW,2026-02-06 22:12:47
2439,1420,5,12/22/2025,2,64.82,INR,NEW,2026-02-06 22:12:47
2440,2227,4,12/11/2025,6,83.05,INR,NEW,2026-02-06 22:12:47
2441,931,4,07/08/2025,3,47.14,EUR,NEW,2026-02-06 22:12:47
2442,1865,3,10/23/2025,7,76.39,INR,NEW,2026-02-06 22:12:47
2443,1070,7,04/09/2025,5,97.39,USD,NEW,2026-02-06 22:12:47
2444,292,9,01/19/2025,7,16.76,EUR,NEW,2026-02-06 22:12:47
2445,276,9,07/28/2025,6,14.31,INR,NEW,2026-02-06 22:12:47
2446,1562,9,02/01/2025,6,63.30,INR,NEW,2026-02-06 22:12:47
2447,2892,2,03/03/2025,9,85.63,USD,NEW,2026-02-06 22:12:47
2448,2240,7,07/30/2025,7,78.91,INR,NEW,2026-02-06 22:12:47
2449,2780,5,05/21/2025,8,35.26,EUR,NEW,2026-02-06 22:12:47
2450,2515,5,11/11/2025,5,65.88,INR,NEW,2026-02-06 22:12:47
2451,1501,9,01/29/2025,3,5.20,EUR,NEW,2026-02-06 22:12:47
2452,1902,9,09/04/2025,3,93.84,EUR,NEW,2026-02-06 22:12:47
2453,562,1,02/13/2025,8,66.53,USD,NEW,2026-02-06 22:12:47
2454,146,1,12/24/2025,3,92.20,CAD,NEW,2026-02-06 22:12:47
2455,252,10,10/23/2025,9,0.17,USD,NEW,2026-02-06 22:12:47
2456,757,3,01/06/2025,4,66.12,USD,NEW,2026-02-06 22:12:47
2457,1356,9,01/24/2025,6,87.95,INR,NEW,2026-02-06 22:12:47
2458,1103,3,01/01/2025,3,69.65,INR,NEW,2026-02-06 22:12:47
2459,49,1,07/30/2025,1,73.89,EUR,NEW,2026-02-06 22:12:47
2460,514,6,07/28/2025,2,2.87,INR,NEW,2026-02-06 22:12:47
2461,2373,3,12/07/2025,4,35.67,CAD,NEW,2026-02-06 22:12:47
2462,1445,1,05/27/2025,9,85.24,CAD,NEW,2026-02-06 22:12:47
2463,795,2,04/28/2025,5,36.97,USD,NEW,2026-02-06 22:12:47
2464,2157,9,09/01/2025,10,93.46,USD,NEW,2026-02-06 22:12:47
2465,113,9,01/03/2026,8,96.13,INR,NEW,2026-02-06 22:12:47
2466,2455,9,07/22/2025,5,54.35,USD,NEW,2026-02-06 22:12:47
2467,1493,1,05/24/2025,3,2.22,INR,NEW,2026-02-06 22:12:47
2468,2620,8,04/24/2025,3,87.37,CAD,NEW,2026-02-06 22:12:47
2469,1651,6,01/03/2026,7,40.79,CAD,NEW,2026-02-06 22:12:47
2470,1600,9,06/12/2025,1,77.72,CAD,NEW,2026-02-06 22:12:47
2471,2076,9,11/07/2025,5,65.10,USD,NEW,2026-02-06 22:12:47
2472,540,9,05/28/2025,8,79.45,INR,NEW,2026-02-06 22:12:47
2473,463,7,04/26/2025,1,13.74,CAD,NEW,2026-02-06 22:12:47
2474,2741,6,11/08/2025,3,34.62,CAD,NEW,2026-02-06 22:12:47
2475,2879,7,10/08/2025,6,49.01,USD,NEW,2026-02-06 22:12:47
2476,330,5,01/06/2026,3,64.01,INR,NEW,2026-02-06 22:12:47
2477,2121,7,07/08/2025,6,19.58,EUR,NEW,2026-02-06 22:12:47
2478,315,8,07/02/2025,8,95.52,USD,NEW,2026-02-06 22:12:47
2479,429,6,10/22/2025,1,63.66,INR,NEW,2026-02-06 22:12:47
2480,2574,1,09/21/2025,6,85.04,USD,NEW,2026-02-06 22:12:47
2481,759,1,06/17/2025,9,34.29,EUR,NEW,2026-02-06 22:12:47
2482,1615,5,12/29/2025,6,26.99,EUR,NEW,2026-02-06 22:12:47
2483,2951,7,06/07/2025,1,14.22,CAD,NEW,2026-02-06 22:12:47
2484,1029,9,04/12/2025,9,14.33,INR,NEW,2026-02-06 22:12:47
2485,1516,8,03/12/2025,8,75.27,USD,NEW,2026-02-06 22:12:47
2486,2253,9,11/08/2025,2,14.40,USD,NEW,2026-02-06 22:12:47
2487,1384,2,06/08/2025,5,46.16,INR,NEW,2026-02-06 22:12:47
2488,2612,10,07/09/2025,1,27.86,USD,NEW,2026-02-06 22:12:47
2489,511,7,02/23/2025,10,11.59,INR,NEW,2026-02-06 22:12:47
2490,2044,5,07/13/2025,10,51.20,INR,NEW,2026-02-06 22:12:47
2491,2601,6,12/07/2025,9,3.50,CAD,NEW,2026-02-06 22:12:47
2492,720,7,12/26/2025,5,18.04,INR,NEW,2026-02-06 22:12:47
2493,2695,4,12/28/2025,6,24.16,CAD,NEW,2026-02-06 22:12:47
2494,1914,4,01/08/2026,1,52.10,USD,NEW,2026-02-06 22:12:47
2495,18,3,07/02/2025,3,81.95,EUR,NEW,2026-02-06 22:12:47
2496,2800,1,07/21/2025,1,31.73,CAD,NEW,2026-02-06 22:12:47
2497,2491,5,12/04/2025,4,64.35,USD,NEW,2026-02-06 22:12:47
2498,1224,4,05/08/2025,9,18.77,CAD,NEW,2026-02-06 22:12:47
2499,993,9,08/05/2025,4,69.90,INR,NEW,2026-02-06 22:12:47
2500,1848,7,01/17/2025,7,72.40,CAD,NEW,2026-02-06 22:12:47
